Points: 24
Width: 0.150972
Duration: 178.714
0.138417 0.243757 0.511891
0.188087 0.272295 0.312128
0.236311 0.272295 0.226516
0.283975 0.286564 0.126635
0.334116 0.286564 0.112366
0.378876 0.272295 0.18371
0.426282 0.258026 0.255053
0.474041 0.258026 0.497622
0.524653 0.343638 0.725922
0.570069 0.414982 0.825803
0.619078 0.543401 0.939953
0.665648 0.671819 0.96849
0.715218 0.800237 0.882878
0.762461 0.900119 0.697385
0.811773 0.942925 0.583234
0.860171 0.985731 0.255053
0.907773 1 0.169441
0.952645 1 0.0980975
1 1 0.0980975

Points: 22
Width: 0.0876515
Duration: 159.726
Centroid: 0.518939 0.592651
0 0.705704 0.751081
0.0239424 0.705704 0.798617
0.0498841 0.677182 0.827139
0.0861279 0.658168 0.855661
0.111397 0.629646 0.874676
0.164454 0.601124 0.884183
0.219908 0.515557 0.884183
0.268075 0.410976 0.817632
0.321548 0.315903 0.703544
0.373712 0.268366 0.627485
0.427106 0.239844 0.513397
0.479491 0.268366 0.427831
0.53097 0.36344 0.389801
0.583948 0.429991 0.380294
0.636046 0.563094 0.380294
0.688204 0.64866 0.332757
0.7387 0.667675 0.247191
0.789691 0.620138 0.14261
0.842742 0.572601 0.0950734
0.895824 0.458513 0.0190147
0.947621 0.372947 0
1 0.306396 0.0475367

Points: 27
Width: 0.13821
Duration: 251.386
Centroid: 0.539259 0.636543
0 0.689593 0.717508
0.015434 0.695623 0.759714
0.0313419 0.695623 0.789862
0.0551125 0.683564 0.820009
0.0706669 0.665476 0.850156
0.105703 0.653417 0.874274
0.137931 0.605181 0.898392
0.170143 0.544886 0.892363
0.204091 0.508709 0.868245
0.237768 0.448414 0.777803
0.270609 0.406208 0.651184
0.304643 0.400179 0.494417
0.33705 0.418267 0.337651
0.369254 0.442385 0.265297
0.402286 0.484591 0.150737
0.435426 0.514739 0.0663242
0.468625 0.526798 0.0120589
0.50093 0.526798 0
0.787867 0.297678 0.331621
0.803076 0.291648 0.331621
0.819252 0.291648 0.331621
0.842894 0.303707 0.331621
0.867465 0.327825 0.337651
0.898966 0.406208 0.361769
0.934779 0.454444 0.379857
0.967761 0.569004 0.422063
1 0.647387 0.446181

Points: 19
Width: 0.0681579
Duration: 137.31
Centroid: 0.505 0.546491
0 0.5 0.721364
0.0434551 0.46332 0.758044
0.071932 0.451094 0.770271
0.10139 0.414414 0.770271
0.150948 0.377735 0.758044
0.210092 0.304376 0.660232
0.273461 0.267696 0.574646
0.333623 0.21879 0.342342
0.392795 0.231017 0.134492
0.45322 0.353282 0.0122265
0.514818 0.438867 0
0.575036 0.634492 0.048906
0.635774 0.793437 0.207851
0.694349 0.879022 0.403475
0.757718 0.842343 0.574646
0.817247 0.78121 0.648005
0.878205 0.610039 0.721364
0.938473 0.487773 0.709138
1 0.451094 0.684685

Points: 18
Width: 0.0523148
Duration: 131.193
Centroid: 0.485926 0.535648
0 0.347788 0.669026
0.0447887 0.331859 0.58938
0.075278 0.331859 0.525663
0.120811 0.331859 0.446017
0.176438 0.363717 0.350442
0.238861 0.411505 0.175221
0.305139 0.427434 0.0477876
0.366081 0.443363 0
0.428965 0.443363 0
0.492519 0.411505 0.0955751
0.555202 0.379647 0.302655
0.62 0.379647 0.446017
0.684157 0.443363 0.732743
0.747659 0.586726 0.923894
0.811652 0.71416 0.971682
0.875601 0.825664 0.955752
0.940183 0.873452 0.923894
1 0.953098 0.844248

Points: 32
Width: 0.0736458
Duration: 242.103
Centroid: 0.499688 0.542031
0 0.151343 0.588049
0.0161992 0.162659 0.610679
0.0407401 0.162659 0.576733
0.0574677 0.162659 0.520156
0.0736629 0.173974 0.440948
0.102379 0.18529 0.350425
0.138061 0.207921 0.180693
0.172476 0.219236 0.101486
0.206556 0.230551 0.0222777
0.242218 0.230551 0.0109623
0.275956 0.230551 0.0901702
0.311363 0.230551 0.180693
0.34592 0.241867 0.407002
0.380355 0.309759 0.621995
0.413278 0.377652 0.746465
0.446403 0.422914 0.769096
0.481564 0.445544 0.75778
0.516895 0.479491 0.667256
0.550814 0.513437 0.576733
0.585964 0.524752 0.542787
0.619851 0.581329 0.520156
0.65525 0.615276 0.554102
0.688947 0.717115 0.689887
0.721975 0.818953 0.825673
0.758976 0.864215 0.870934
0.792056 0.920792 0.893565
0.826157 0.943423 0.791726
0.859596 0.954738 0.621995
0.895314 0.966054 0.474894
0.93031 0.966054 0.407002
0.964169 0.988685 0.316478
1 1 0.271217

Points: 23
Width: 0.0684782
Duration: 169.316
Centroid: 0.503985 0.531812
0 0.215344 0.632805
0.0228861 0.215344 0.596296
0.0467355 0.215344 0.571958
0.0818837 0.251852 0.547619
0.114465 0.312699 0.511111
0.164448 0.446561 0.474603
0.210757 0.507408 0.474603
0.260497 0.64127 0.498942
0.308006 0.750794 0.596296
0.358767 0.811641 0.730159
0.408773 0.82381 0.803175
0.459298 0.799471 0.937038
0.508271 0.702117 0.985715
0.555231 0.556085 0.937038
0.603957 0.483069 0.839683
0.653132 0.324868 0.596296
0.705081 0.227513 0.328572
0.752867 0.239683 0.121693
